gene,wt_0_r1,wt_0_r2,wt_0_r3,wt_15_r1,wt_15_r2,wt_15_r3,wt_30_r1,wt_30_r2,wt_30_r3,wt_60_r1,wt_60_r2,wt_60_r3,wt_120_r1,wt_120_r2,wt_120_r3,wt_180_r1,wt_180_r2,wt_180_r3,mut_0_r1,mut_0_r2,mut_0_r3,mut_15_r1,mut_15_r2,mut_15_r3,mut_30_r1,mut_30_r2,mut_30_r3,mut_60_r1,mut_60_r2,mut_60_r3,mut_120_r1,mut_120_r2,mut_120_r3,mut_180_r1,mut_180_r2,mut_180_r3
SPNCRNA.725,6.220592607228569,6.0249526787632925,6.366890524197636,6.364179466269821,6.305657698100241,5.527666408806424,5.54679068259605,6.132227789936729,6.5588597387005505,6.09553818622034,6.300597776318143,6.229142898389728,6.14076786963259,6.273536251412594,6.511705867063497,6.025041711825056,6.7741171216797245,6.014382021977017,5.942442181598366,6.058684744381772,6.3519711996472195,6.044699101960409,5.660301637475072,5.78358964236183,6.5866487472740936,6.210571140231825,6.441872369889254,6.454573879201022,7.117177940766081,6.3728409758071995,5.981485527407675,6.48249948691268,6.128530705678628,6.19468081820575,6.192233344225304,6.3043579649730654
SPAC10F6.10,8.626122838950103,8.686310210313346,8.784220881723977,8.954907714866652,8.506904112705564,8.609898609838188,7.74547246857704,7.63106326274625,8.290513225599637,8.572061968230164,8.344317599491196,8.52048476935268,8.694783916523683,8.548853270720812,8.72819748065497,8.490951559507067,8.569230964625312,8.735460697529772,8.676335428898904,8.725072334087779,8.787688686468467,8.314507131468734,8.681830655991082,9.021481245404855,7.908866028275813,8.300461870903634,8.079206442434248,8.53024007033777,8.503867810406236,8.443987317582904,8.725345681506113,8.695352558746043,8.79298204095736,8.586735344881477,8.471734746724598,8.706879675585164
SPNCRNA.726,5.443588822047231,5.339053096023383,5.047420038442138,4.19836518546589,5.3197633687017865,4.842054644945188,5.5178010238289525,5.613138881226483,4.82577440138188,5.681941940943798,5.441496442356409,5.145147189772233,5.373682319350085,5.380303359927311,5.191943191804651,4.834732218965623,5.806457649409121,4.936348148687134,4.730046055470727,5.376292298501295,4.898786476216818,4.776859478011777,5.279456990765969,4.569907480636256,5.387801752162642,5.36036281019265,5.624228633145421,5.300587029437521,5.207227606357384,5.3598559540751225,5.708388121068619,5.249450671739411,5.495200667802162,5.524984259662207,5.524212903082466,4.744432348693417
SPAC10F6.15,5.246303252488709,5.209918438671852,4.873162904095548,5.650105801480467,6.156870281926733,5.827602809946803,6.385802912740501,6.164284365917404,6.11871819890206,6.09553818622034,5.939592693681461,5.703195474245626,5.544032252406463,5.007070857497447,5.5313754970873195,5.442528122875471,5.571829407108732,5.231245725614681,4.575377801311171,5.111765983854605,4.754108657240317,5.894065817251029,6.3428035096373305,5.982268614728488,6.691350984943749,5.832498777443211,6.1648170057455784,5.766183992238269,6.074983227154624,5.4476734735613,5.758583676834027,5.973333797519814,5.876110089734735,5.783468425967639,5.29297054348226,5.334119112668888
SPAC10F6.17c,8.607487231982418,8.598871641989767,8.477499443542317,7.698159273314486,8.453769502820693,8.999030885256852,7.9525489134935725,8.403566655601175,8.251947035688321,8.489219662062139,8.491428293177224,8.569831243958568,8.457701055198427,8.238662251045795,8.564915127309481,8.08447857805257,8.531497768083188,8.445939129641129,8.550704964247789,8.611560771923005,8.487911490194218,8.321291991051995,8.482304013229134,8.28127537667311,8.436177325124943,8.472451246714032,8.57247347648097,8.364257083209198,8.391189744587946,8.651385071231582,8.21593278663136,8.32551827286076,8.511310353755356,8.355439771478592,8.137536032270498,8.262614327418436
SPAC56E4.03,9.82438582796562,10.329584834606663,10.182426470427693,10.242048450905097,10.245873833415947,10.426211736275109,9.745406404260498,10.699407898692305,10.444229351463779,10.324814047381413,10.15236025229508,10.077793871883877,9.927084300170778,10.050886221184918,10.24538158960421,10.045054290704725,10.32331828161194,10.342261638702876,9.946998754254182,10.097284960355779,10.430640032394821,10.331379262592314,10.286935951733781,10.844513297651888,10.357952794542285,9.97165294630617,10.764610981922994,10.159331078799422,10.401952693287148,10.944095291322459,9.882520613640729,9.985809240836865,9.921439764670362,10.105768520133859,9.950824142020045,10.298624712478164
SPAC56E4.07,9.252251513154333,9.1462297972912,9.014194110005496,9.453050510669556,9.297993768512677,8.999030885256852,9.276053161737543,9.352666029624034,9.304390914951034,9.163592999125354,9.215549493899543,9.153982706410538,9.130517649514067,9.10655707874009,9.054286789366364,8.962581990124459,8.79028476865656,8.972799481575446,8.980394250451905,8.910132747541267,9.062683716664376,9.433325846075727,9.324205619395,9.123291455370529,9.47544816554631,9.262732882348049,9.429616150685536,9.20474686117677,9.088402811837303,9.024773282231072,9.032577825399631,9.0834289288255885,8.937869762629367,9.205626339495897,8.86102613488317,9.045731341969175
SPAC1420.02c,11.632534096442749,11.616705417862288,11.481595157375855,11.773391284992119,11.718081473984927,12.002593707736487,11.741222736983223,11.557572338899309,11.457607730959003,11.300937894276386,11.217198474813994,11.167442597305934,11.43342420497991,11.431247135000536,11.381011548732914,11.301596988300673,11.461286451949093,11.286925504532594,11.556617678525317,11.548131409449814,11.54986407969728,11.727760848340976,11.716977099152858,11.762103059384314,11.400109364110945,11.577895204679072,11.309280301308405,11.350663805627924,11.148590441003535,11.19908841276339,11.355707722486576,11.34274875811771,11.425342109703749,11.329774580191929,11.275955241163164,11.382797980080326
SPAC1420.03,8.99553466060313,9.013651249222592,8.83169560470109,9.457846195965546,9.236511414842948,9.334395749661972,9.848373789093376,9.437779622686351,9.525483720979018,9.201880584660325,9.42977046761855,9.333847985913332,8.759183781149286,8.761029222914889,9.194840922135729,8.889816095181374,9.020896205785313,8.756121972051677,9.15027087782711,8.959541060545625,9.241780925327795,9.336436676384535,9.287243611059798,9.450849869125738,9.34014815935984,9.827719983743942,9.319326055804474,8.967788187369367,9.484195674430676,9.161245108356034,8.840362381186386,9.181096318360666,8.940203959802972,9.075356034816036,9.248276804856902,9.060207794471212
SPAC1420.04c,5.770183179742609,5.99219450376588,5.984016218720946,5.512872108432296,6.124904688768661,6.405293632559166,5.706026908806824,5.840537049988013,5.856518809795666,6.370125039886435,5.829931547920894,6.191337557604829,5.634305946116304,5.956002873030468,6.087202340860787,5.861634008737513,6.13404321241787,6.418749203605751,5.875671797337154,6.004039448015165,6.188105184114197,5.810997426660522,5.855400929776662,5.853584085556589,5.674882533000504,5.567184189959008,6.20067983530405,6.0946259244187635,6.187637500436764,6.333957952110153,5.852846391653477,5.901515315434652,5.999106531860915,6.152834721807986,6.120196536651733,6.197311046652858
SPAPB17E12.02,5.928610471610188,5.397503778977372,5.760855840488338,5.512872108432296,5.44479938521144,6.470033096366303,5.909367689727061,5.254860838317315,5.561142620056768,5.799711851443214,5.671822561470631,5.759351856638902,5.662804630148608,5.3280010149549355,5.5313754970873195,5.579536326369979,5.829770790223293,5.630895561688926,5.6061636604884075,5.609848661856461,5.915733283814749,5.767138152734742,5.624231423607151,5.497358822730926,5.674882533000504,5.405266373568984,5.327593874825614,5.47994320169651,5.88404954660403,5.673556877610053,5.708388121068619,5.09994769615232,5.663494544753585,5.994279374215128,5.482042802791531,5.499411860903614
SPAPB17E12.03,8.2164113734382,7.895411855961881,7.845116074794039,7.767212661166017,7.598937267466316,7.207131001859461,7.837928166759567,7.5647732174986135,7.259876576247399,8.089449932487662,8.214690773014356,8.222645157123468,8.289281319459558,7.893627517046366,8.025447936506227,8.279003144002024,7.921138928744667,7.966677844847602,8.09691625585526,7.991526125392145,7.993974285803551,7.795524900957753,7.758934910286374,7.9202815870899235,7.995287885482824,7.832505933303228,7.772099602746933,8.081946041342107,8.224327219025412,8.026430103677818,8.274301722174867,8.230545601896509,7.95813778639797,8.004088503425345,8.09116705301386,7.875951539607092
SPAPB17E12.05,11.831926793993164,12.079352969685852,11.796272256037936,11.963711730617966,12.022036407304883,12.190357678703304,11.685333858436941,11.628972740242752,11.535101275646019,11.293207721631255,11.470780703038734,11.411213237073207,11.771510064274475,11.747742886516086,11.700529648772033,11.74816320816949,11.560801054563656,11.745121094261386,11.952817230788176,11.822060223595951,11.817307248672344,11.889502772256998,12.16870848688913,12.074966095799768,11.69964454697733,11.796691733906393,11.659930673039415,11.345216531140569,11.179055756079999,11.048521170588819,11.601147236612126,11.534596603467326,11.804043067128568,11.843809932510421,11.903511176862542,11.931247572518481
SPAPB17E12.11,9.588635639982426,9.602946122520144,9.597971116697572,9.653066822408816,9.824320567851258,9.599334081588273,9.421740039917859,9.661327448887029,9.506941213060948,9.510976986477209,9.813266742677886,9.706876469080303,9.691249825696648,9.551442111247525,9.5416821207089,9.688195550367745,9.701727794296366,9.770466393503707,9.465601574197,9.455183832406876,9.675828679858624,9.612268245654686,9.685894302999774,9.828607765771226,9.603455518203704,9.543664270647728,9.686628904792851,9.788058941725827,9.453022785425697,9.922421542241182,9.662013851394585,9.710831575582771,9.697147987543342,9.724859031875564,9.641945393336872,9.653783000922667
SPNCRNA.732,5.246303252488709,5.209918438671852,5.382955239319133,4.19836518546589,5.44479938521144,4.19836518546589,5.392900501880502,5.096766163579575,4.19836518546589,5.3996812321976915,5.073065876253623,4.751458684606018,5.373682319350085,5.1504448050535245,5.257701985986096,5.442528122875471,5.142768959619715,5.9842177355140596,5.244672779209434,5.4085928995149075,5.118392900373637,5.011178751982095,5.422947931507937,5.919651623315168,5.42038375758253,5.567184189959008,4.731504132707014,4.8834173788391855,5.114169258228223,4.98402991671192,5.51224803671438,5.416579332928842,5.034690379516336,5.229946508401347,5.812934836017622,5.59641468129332
SPNCRNA.733,5.9449763356727905,5.923909615675156,6.024068979885618,5.245617841946763,5.44479938521144,4.19836518546589,5.629306725898949,5.7096517394185495,5.7545727759230925,5.3996812321976915,5.53116243637424,5.444423211719517,5.445298294384292,6.071049536894595,5.257701985986096,5.641927531185602,5.571829407108732,5.40047911828017,6.54903327173213,5.376292298501295,5.709893509114377,5.853263574795502,6.048447504428884,5.853584085556589,5.074979645897864,5.802532453091208,5.365228663050455,5.655854714312434,5.330568797719054,5.627309428943285,5.68242797131807,5.525556026663203,5.432515668308139,5.367510154668133,5.524212903082466,5.727361861989808
SPAC1565.03,6.00831547736458,5.888258032654358,5.832343374310614,4.7098839776940435,5.792231016859153,5.928564689904914,6.2353915120586,5.881086326234668,6.195080361102606,5.906605736097825,5.92453066461652,5.983123311676622,5.958681738234707,6.071049536894595,6.1164717669524915,6.169237576053527,5.628422559409438,6.100682876881304,5.767856478259487,5.907147541354251,6.310267090992194,6.488690273608996,5.855400929776662,5.746939398839711,6.243283431551726,6.429942114190588,6.554408955748143,6.259329310829165,6.074983227154624,6.0227080427248625,6.06024136154302,6.298714159709925,6.018445934098058,5.969868979738295,6.043769295427449,5.8069013098085245
SPAC1565.05,10.69649972892217,10.394372602804259,10.463089104120694,10.327464634191879,10.357505386934905,10.276476722392708,9.67104698254834,9.37201951039098,9.449837417589306,10.291938823162539,10.059754141583364,10.241942232483368,10.4282016116349,10.397246493320091,10.301198423903717,10.444250142132436,10.39844710950575,10.425746287645742,10.552295325712738,10.44394666031248,10.567004521622032,10.300905580070527,10.399674332403947,10.40936455450957,9.450026981224772,9.523263551121083,9.471471746935164,10.4125065393596,10.374499986563183,10.334664717120432,10.371583636225733,10.234499264428019,10.463054457235621,10.470918930396468,10.487242865029705,10.481668282155367
SPAC1565.06c,8.267830234420108,7.819761377694212,7.978173510329639,8.920554202762753,8.501096486087375,8.643870622937882,9.597029778339204,9.135790742287115,9.14858500377194,8.262953387256957,8.629092314904787,8.545370000944176,8.526643502159189,8.283374753380418,8.352286280485519,8.423723249225919,8.534680355414695,8.255642266494053,8.103574687930676,8.346706414055433,8.23057033950902,8.884988764574766,8.681830655991082,8.482908090281299,9.303352736507833,9.788946442184665,9.191558690523353,8.439430717292359,8.376461681820253,8.156126353889332,8.422683474397358,8.608868217668908,8.533146673893995,8.311499809227051,8.368757287641007,7.979040860902928
SPAC1565.07c,8.876154519988862,8.932588256614773,8.870094656635324,7.956294574684767,8.465748380578487,8.296068484222804,8.20048342585084,8.04892972115087,8.369817433371388,9.173260769459588,9.285642622935422,9.339946623879628,8.759183781149286,8.688203213657076,8.910209997169495,8.783715491643898,8.71096890896749,8.820310636878673,8.626471492168273,8.820577630323662,8.715559954494537,8.469089051244342,8.320629261457217,8.269834999682917,8.366390068822719,7.639892822865255,8.394984267069914,9.443575126281358,9.258371946772074,9.311482126414122,8.779988237346409,8.8570064440844,8.81095509310964,8.608665893530013,8.489688955700641,8.729715803806704
SPATRNAPRO.02,14.695686400725641,14.385789556813439,14.593995228454176,15.312235714229447,15.794935760635394,15.005611819372405,15.53067294309624,15.006609953537435,14.99363677741116,15.03554461387203,15.435679183643742,15.243928972856184,15.240100983638923,15.12535661620142,15.118850274231578,15.46782493683543,15.156499798775174,14.645714327779832,15.469520054669502,14.960005508480654,14.382291953176455,16.23891769678649,15.62659423375671,15.119141733052162,15.849455391690547,15.367943329697518,15.491681140868478,15.576477494254421,14.653593834039839,14.447895162918014,15.569822500421258,14.898596313699338,15.006713326308965,15.697548668273553,15.284760138581632,15.159511178108604
SPSNORNA.53,10.86938846942986,10.596884430813333,10.943038603695442,11.22261099311106,11.306167740107766,11.2930815112383,11.016538827637355,11.347305615084416,11.379538871563835,10.728526772571493,10.707496356359128,10.25490339536956,10.995894179138768,11.163475219878586,10.814871763255441,10.87564400500218,10.718371280137173,10.915553480893767,11.073341018974624,10.868858840839012,10.825675630149789,11.116594833888485,11.173706334295366,11.033345589273411,10.890247253171461,11.165296276045273,10.873277793254104,10.996316174560956,10.640356589992221,10.22876006301206,11.131270217228444,10.889026318791249,10.788907104511114,10.581099978499338,10.533300524331722,10.850558769986254
SPAC6F12.06,9.655819946086755,9.549617988966578,9.395439722213926,9.800015192467226,9.826639349153162,9.728227166139547,9.935262829868641,9.503595981468912,9.919913305308858,9.652421929132688,9.809541329043476,9.802689063799356,9.572621468293308,9.523840388265794,9.36881993534093,9.42974914506238,9.201723551931071,9.299705173463126,9.465601574197,9.772685778109624,9.755361721224924,9.83189487337994,9.71956664809743,9.820813418794947,9.90645073518343,10.24506763254341,9.86466870110732,9.875982110775658,9.916161877857151,9.6503402723465,9.548710255083888,9.62204914989035,9.527604426650038,9.43129555213003,9.525187429683928,9.220221330932947
